"","Label_0","Label_1","Label_2","Label_3","Label_4","Label_5"
"abuser",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"abusers",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"abuses",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"academic",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"academies",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"academy",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"accelerate",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accept",1.24806213206293e-05,3.9028832298924e-05,0.000526251360002706,0.00019278160890341,2.90226780030278e-05,5.89103152652657e-05
"accepted",2.86628586589786e-06,1.82656287482173e-05,3.54185404000469e-05,2.0117004611207e-05,0.000372521558682048,0.000350126543778983
"accepting",2.85509471806961e-05,0.000246161795800387,0.000263008832939562,9.43779318031745e-06,0.000153482511210377,2.94288482546908e-05
"acceptingforeign",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"access",3.86520994467983e-05,0.000102992988222336,0.000278544353841977,6.76979343508803e-06,4.46507988072906e-05,3.67866825559141e-05
"accessed",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accident",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"accidental",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.00012500767418593,0.000352481632768467,0.000175073225052359
"accidents",0.000403403251995669,0.000492540641954184,1.26888789225271e-05,0.00019278160890341,0.000186672915836831,0.000302988410429665
"accommodate",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"accomplishments",0.000201614520687058,1.05197609701527e-05,0.000263008832939562,0.000250070521928638,0.000153482511210377,0.000350337493640297
"according",3.86520994467983e-05,0.000102992988222336,1.36688948803763e-05,0.000319928561910086,1.43651500579049e-05,4.13140467570862e-06
"account",0.000453877690619192,6.49321373340513e-05,0.000592098555378444,0.000131102793370531,0.000210028641710151,0.00104057010974804
"accountability",0.000201614520687058,1.05197609701527e-05,6.33918426166e-06,0.000250070521928638,0.000153482511210377,2.94288482546908e-05
"accountant",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"accounted",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"accounts",0.000201614520687058,0.000266308033657555,0.00024108429918284,0.000250070521928638,9.32980640204491e-05,0.000200007558923187
"accruals",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accrue",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"accumulate",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accumulated",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accuracy",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"accused",2.85509471806961e-05,1.05197609701527e-05,0.000263008832939562,9.43779318031745e-06,0.000153482511210377,0.000200007558923187
"accuses",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.00012500767418593,0.000352481632768467,0.000175073225052359
"acela",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"acentral",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"achievement",7.48702695043118e-05,0.000184601013380475,0.000197234732165225,0.000443368984978996,6.9966354096806e-05,0.000149989490577061
"achievements",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"achieving",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"acidic",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"acknowledged",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"acknowledges",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"aclu",0.000151194570053644,4.57009277030176e-05,0.000197234732165225,0.000187532198306708,0.00092784052877571,0.000149989490577061
"acorn",1.19240910506801e-07,0.000399663260972177,7.4666037987181e-05,0.000375188592148657,0.000139975883550662,0.000300076080851232
"acquire",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"acquiring",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"acre",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"acres",0.00025204535948069,0.000159185888752388,1.72306863623273e-07,0.000154086720554264,0.000116634573179723,0.000250036420790793
"across",0.000310519967848143,2.43509087033141e-05,2.98548363411306e-07,2.79572717722694e-05,2.41130665501321e-05,0.000396771613861312
"act",0.000411303597495094,6.29398159410638e-05,0.000494390219195622,0.000315703440406252,0.000392930001109483,0.00061490050388046
"actalters",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"acted",0.000151194570053644,0.000184601013380475,0.000197234732165225,4.36416585695885e-05,0.00092784052877571,0.000149989490577061
"acting",7.48702695043118e-05,4.57009277030176e-05,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"action",0.00011450989404178,7.08298946644804e-07,0.00010356101901239,1.37409958658831e-06,0.000373653489465708,0.00011803167976604
"actions",5.71528195643675e-05,3.9028832298924e-05,5.17077724746881e-05,0.00019278160890341,0.000186672915836831,1.1750425235667e-05
"active",7.029919641729e-06,0.000307736143862238,1.72306863623273e-07,3.51386300028516e-08,0.000104873242961417,7.50593842842898e-06
"actively",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"activist",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"activists",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"activity",1.19240910506801e-07,9.14641754749081e-05,8.61949599028517e-06,5.24575034526999e-06,0.000139975883550662,1.93282771166698e-07
"acts",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"actual",1.19240910506801e-07,4.37239575477558e-06,8.61949599028517e-06,0.000390542836500762,0.000139975883550662,0.000300076080851232
"actually",1.4419688839747e-05,0.000131888171880706,2.82170980235655e-05,0.000337410325076303,0.000676130740404414,2.32776979796941e-05
"acupuncture",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"ad",1.24806213206293e-05,0.000533152925114942,0.000526251360002706,0.000500361933832082,2.90226780030278e-05,5.89103152652657e-05
"adam",2.85509471806961e-05,1.05197609701527e-05,0.00024108429918284,0.000250070521928638,9.32980640204491e-05,0.000200007558923187
"adams",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"add",2.72323769128835e-05,0.000554169312658159,1.95674708568716e-06,0.000131102793370531,1.66618207405077e-05,3.24107083944124e-05
"added",0.000346066864659274,0.000189977568686958,0.0003155635977199,0.000171176826855022,3.68543686195665e-05,2.65964590413592e-06
"addicted",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,0.000187532198306708,6.9966354096806e-05,7.61499582717013e-05
"addiction",7.48702695043118e-05,4.57009277030176e-05,0.000197234732165225,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"addictive",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"adding",0.000149849433863519,0.000369324063569704,8.61949599028517e-06,8.73425484789151e-05,0.000139975883550662,1.93282771166698e-07
"additional",1.02577363069982e-05,7.81686751211293e-05,0.000141774939131478,1.37409958658831e-06,0.000373653489465708,1.12861524413286e-05
"address",0.000504363041012866,9.48282251429147e-05,0.000115943172370056,0.00065155743408294,0.000233389176710655,0.000170551124211566
"addressed",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"addresses",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"addressing",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"adds",7.48702695043118e-05,0.000184601013380475,3.73080723616849e-05,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"adjust",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"adjusted",0.000201614520687058,0.000246161795800387,0.000263008832939562,0.00184941066572834,9.32980640204491e-05,0.000200007558923187
"adjusting",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"adler",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"administered",0.000173391843141003,0.000133087020659125,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"administration",0.000333268727008413,1.224393782726e-06,0.000432156601340883,7.45415951144568e-05,9.07569331632052e-06,0.00116806301938043
"administrations",0.000201614520687058,0.000246161795800387,0.000773899914613777,0.000250070521928638,9.32980640204491e-05,2.94288482546908e-05
"administrative",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,0.000175073225052359
"administrators",0.00103521033118336,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"admiral",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"admission",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"admissions",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"admit",0.000201614520687058,1.05197609701527e-05,0.000263008832939562,0.000260231564115919,0.000153482511210377,0.000200007558923187
"admits",0.000302487091150113,9.14641754749081e-05,0.00039460085863713,5.24575034526999e-06,0.00105910031035326,0.000300076080851232
"admitted",0.000151194570053644,4.57009277030176e-05,0.000420987542224515,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"adolescents",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"adolf",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"adopt",7.48702695043118e-05,4.57009277030176e-05,3.73080723616849e-05,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"adopted",0.000151194570053644,0.000184601013380475,0.000197234732165225,4.36416585695885e-05,0.000226883988057797,7.61499582717013e-05
"adopting",7.48702695043118e-05,0.000184601013380475,3.73080723616849e-05,4.36416585695885e-05,6.9966354096806e-05,0.000149989490577061
"adoption",0.000173391843141003,0.000133087020659125,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"adoptions",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"ads",0.000151194570053644,0.000184601013380475,0.000420987542224515,0.000187532198306708,0.000226883988057797,0.000149989490577061
"adult",2.85509471806961e-05,0.000246161795800387,0.00024108429918284,9.43779318031745e-06,9.32980640204491e-05,0.000200007558923187
"adulteryand",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"adults",1.40745517269817e-05,9.48282251429147e-05,0.000115943172370056,8.5399899521431e-05,0.000233389176710655,0.000170551124211566
"advanced",0.00025204535948069,1.39565217516821e-07,0.00052205569339937,3.51386300028516e-08,0.000116634573179723,0.000250036420790793
"advancing",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"advantage",0.000352939720414395,4.80023192980695e-05,3.54185404000469e-05,0.000437768350993267,4.65148582528563e-05,9.74036357284432e-05
"advantages",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"advertising",0.000151194570053644,0.000184601013380475,0.000197234732165225,4.36416585695885e-05,0.000226883988057797,7.61499582717013e-05
"adviser",0.00025204535948069,1.39565217516821e-07,0.00052205569339937,3.51386300028516e-08,0.000116634573179723,0.000250036420790793
"advisers",0.00025204535948069,0.00121496294622311,0.000328797539591067,3.51386300028516e-08,0.000116634573179723,0.000250036420790793
"advisor",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"advisors",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"advisory",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"advocacy",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"advocate",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"advocated",2.85509471806961e-05,1.05197609701527e-05,0.00024108429918284,0.000250070521928638,9.32980640204491e-05,0.000200007558923187
"advocates",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"afc",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"affairs",7.029919641729e-06,1.39565217516821e-07,1.72306863623273e-07,3.51386300028516e-08,0.000116634573179723,7.50593842842898e-06
"affect",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.00103937883718323
"affected",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.000130050689922566,0.000352481632768467,9.9982211084283e-05
"affecting",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"affects",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"affiliates",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"affiliation",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"affirmative",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"affirmed",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"affluent",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"afford",0.000149849433863519,4.37239575477558e-06,8.61949599028517e-06,8.73425484789151e-05,0.000139975883550662,0.000300076080851232
"affordability",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"affordable",9.21094593931847e-05,0.000639028092958103,6.91258706358796e-07,1.40973415782812e-07,0.000467259465366684,8.90346942339067e-05
"affront",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"afghan",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"afghanistan",3.86520994467983e-05,5.12404651705024e-06,1.36688948803763e-05,0.000319928561910086,0.000397047743922227,4.13140467570862e-06
"afl",0.000151194570053644,4.57009277030176e-05,0.000420987542224515,0.000187532198306708,6.9966354096806e-05,0.000149989490577061
"afraid",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"africa",4.59742326413158e-05,9.48282251429147e-05,0.000657960389261131,0.00065155743408294,8.28496371849668e-06,1.50276199824577e-05
"african",2.16496749749815e-05,0.00049277700262984,0.000157017449497582,2.48199675253235e-07,1.51206225687042e-06,0.00121376242042057
"after",0.000579051443884845,7.22852794261827e-05,6.92412876916796e-05,6.06975921314763e-07,3.82488194930281e-05,0.000186242774292698
"afterschool",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"ag",0.000517460169668643,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"again",3.10553790299092e-05,0.000554169312658159,0.000366845579939645,0.000562969346798549,1.66618207405077e-05,3.24107083944124e-05
"againhats",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"against",0.000757494801836726,9.038361239293e-05,0.00017260700654049,2.0741678008477e-06,0.000272890365650307,5.66881675781868e-05
"agallup",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"age",3.58578390434894e-07,0.000130066686365114,2.59167983612689e-05,9.86031804871271e-06,0.000509554237775304,5.22843130528206e-05
"aged",0.000100785502867268,0.000123053790603423,0.00012048292589368,0.00012500767418593,0.000352481632768467,9.9982211084283e-05
"agencies",2.11339426395706e-05,5.59038573480017e-05,7.7072457367197e-05,6.05909142616141e-05,4.47713046411497e-06,0.000381862955937379
"agency",0.000240576027388595,0.000201494564769303,0.000855633787362527,1.2680940853459e-05,0.000823583922033116,0.000116419317037812
"agencys",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"agenda",2.86628586589786e-06,1.82656287482173e-05,0.000250601227965185,0.000437768350993267,4.65148582528563e-05,2.53825611765301e-06
"agents",0.000696343475598636,1.39565217516821e-07,1.72306863623273e-07,0.000312622651168841,0.000116634573179723,0.000250036420790793
"ages",0.000201614520687058,1.05197609701527e-05,0.000263008832939562,0.000260231564115919,9.32980640204491e-05,2.94288482546908e-05
"aggie",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,0.000519543150219144
"aggressively",0.000100785502867268,0.000133087020659125,0.000131475230755398,0.000130050689922566,4.66394414344485e-05,9.9982211084283e-05
"ago",1.41321984682566e-05,0.00041495642608366,0.000166938772677271,4.28422128478396e-05,2.02098609828956e-06,0.000735890338726323
"agree",0.000403403251995669,0.000492540641954184,5.17077724746881e-05,0.000520984721508193,0.000186672915836831,0.000302988410429665
"agreed",0.00149897875751563,4.80023192980695e-05,0.00046041879659898,0.000437768350993267,0.000163321997110204,0.000350126543778983
"agreeing",5.03873144183714e-05,6.15201214737213e-05,0.00044920824463807,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"agreement",8.57846175068559e-05,0.000369065275814591,0.000278544353841977,2.12658230830162e-05,1.43651500579049e-05,0.000237702473088257
"agreements",0.000173391843141003,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.000175073225052359
"agrees",0.000151194570053644,0.000184601013380475,3.73080723616849e-05,4.36416585695885e-05,6.9966354096806e-05,7.61499582717013e-05
"agricultural",0.000100785502867268,0.000123053790603423,0.000131475230755398,0.00012500767418593,4.66394414344485e-05,0.00103937883718323
"agriculture",0.000151194570053644,0.000184601013380475,0.000197234732165225,0.000443368984978996,0.000226883988057797,0.000149989490577061
"ahead",0.000100785502867268,0.000123053790603423,0.000898632623054567,0.00012500767418593,4.66394414344485e-05,9.9982211084283e-05
"ahmadinejad",5.03873144183714e-05,0.000466022540131322,6.57303222016295e-05,6.24969434534058e-05,2.33173240594896e-05,4.99857157793011e-05
"aid",2.11339426395706e-05,6.57025012424995e-05,7.7072457367197e-05,1.05625129897493e-07,4.47713046411497e-06,1.28413278378395e-05
"aide",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,6.24969434534058e-05,0.000723619949655005,4.99857157793011e-05
"aides",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
"aids",6.7905849746387e-05,0.000127916758257069,0.000723836868189633,0.000930181845971906,3.09176543050223e-06,4.81338649624774e-06
"aig",0.000201614520687058,1.05197609701527e-05,0.000263008832939562,9.43779318031745e-06,0.000153482511210377,2.94288482546908e-05
"ailments",5.03873144183714e-05,6.15201214737213e-05,6.57303222016295e-05,0.000462009387415317,2.33173240594896e-05,4.99857157793011e-05
